emsno,工廠名稱,uniformno,county,township,facilityaddress,industryareaname,industryid,industryname,TWD97X,TWD97Y,wgs84lon,wgs84lat,isair,iswater,iswaste,istoxic,issoil,airreleasedate,waterreleasedate,wastereleasedate,toxicreleasedate,soilreleasedate,industrygroup,admino,facno
S2300090,西塢食品廠有限公司,22075004,高雄市,大社區,高雄市大社區民權路一一八號,非屬工業區類,891,烘焙炊蒸食品製造業,185519.1708,2515828.759,120.3721907,22.74179857,1,1,0,0,0,,2007/6/8,,,,89,,
S2300107,佳麗寶化工股份有限公司,75246441,高雄市,大社區,高雄市大社區保社里旗楠路一○一號,非屬工業區類,1931,清潔用品製造業,183041.49,2516665.6,120.3480325,22.74925904,1,1,1,0,0,,,,,,193,,
S2300161,門印精機股份有限公司,83663784,高雄市,大社區,高雄市大社區保社里旗楠路二七號,,2209,其他塑膠製品製造業,182411.57,2516412.69,120.3419102,22.74695001,1,0,0,0,0,,,,,,220,,
S2300170,民景企業股份有限公司,50550367,高雄市,大社區,高雄市大社區保社里萬金路一八號,其他工業區　　　,2209,其他塑膠製品製造業,182450.8633,2516616.717,120.342284,22.748794,1,1,1,1,0,,,2022/11/25,2021/2/20,,220,64000,
S2300223,崑榮花板工廠股份有限公司,85897098,高雄市,大社區,高雄市大社區保社里旗楠路五三號,非屬工業區類,1402,合板及組合木材製造業,182693.34,2516393.75,120.3446544,22.74679025,1,0,0,0,0,,,,,,140,,
S2300269,華新洗衣店,99999999,高雄市,大社區,高雄市大社區中里里文明路二○號,,9610,洗衣業,183376.9332,2513742.347,120.351423,22.722874,1,0,0,0,0,,,,,,961,,
S2300278,隆楠產業股份有限公司,85296454,高雄市,大社區,高雄市大社區保社里旗楠路五一號,,899,未分類其他食品製造業,182655.83,2516373.69,120.3442901,22.7466076,1,0,0,0,0,,,,,,89,,
S2300303,源結工具工業股份有限公司,,高雄市,大社區,高雄市大社區保社里民權路六七號,,2511,金屬刀具及手工具製造業,185519.1708,2515828.759,120.3721907,22.74179857,1,0,1,0,0,,,2005/5/5,,,251,,
S2300321,歐凱洗衣中心,0,高雄市,大社區,高雄市大社區新興路八之二號,,9610,洗衣業,182837.418,2514402.613,120.3461427,22.72881515,1,0,0,0,0,,,,,,961,,
S2300330,聯華低溫設備股份有限公司高雄廠,85622079,高雄市,大社區,高雄市大社區保社里旗楠路六○號,大社擴大工業區,2544,金屬表面處理業,182453.92,2516164.74,120.3423333,22.74471261,1,0,1,0,0,,,2008/11/7,,,254,,
S2300349,鴻利模具股份有限公司,23947773,高雄市,大社區,高雄市大社區保社里光華路四五巷六之一號,非屬工業區類,2512,金屬模具製造業,183147.8,2516463.01,120.3490762,22.74743378,1,0,1,0,0,,,2003/8/25,,,251,,
S2300358,雙泰加油站,23250958,高雄市,大社區,高雄市大社區旗楠路八號,非屬工業區類,4821,加油及加氣站,182148.42,2515895.2,120.3393706,22.74226628,1,0,0,0,0,,,,,,482,,
S2300367,麗新洗衣店,99999999,高雄市,大社區,高雄市大社區三民路五六號,,9610,洗衣業,183292.78,2513592.87,120.3506102,22.72152086,1,0,0,0,0,,,,,,961,,
S2300401,中國人造纖維股份有限公司高雄總廠,7066907,高雄市,大社區,高雄市大社區三奶里經建路八號,大社工業區,1810,化學原材料製造業,182100.02,2514096.86,120.3389775,22.72602454,1,1,1,1,1,,,,,,181,64000,99661662
S2300410,中國石油化學工業開發股份有限公司大社廠,3084741,高雄市,大社區,高雄市大社區三奶里經建路一號,大社工業區,1810,化學原材料製造業,182239.34,2514082.69,120.3403343,22.72590218,1,1,1,1,0,,,,,,181,64000,99662395
S2300429,國喬石油化學股份有限公司高雄廠,4212250,高雄市,大社區,高雄市大社區三奶里興工路四號,大社工業區,1810,化學原材料製造業,182357.6304,2513593.468,120.341507,22.721489,1,1,1,1,0,,,,,,181,64000,
S2300438,台橡股份有限公司高雄廠,3553737,高雄市,大社區,高雄市大社區三奶里興工路二號,大社工業區,1842,合成橡膠原料製造業,182212.37,2513996.8,120.3400755,22.72512547,1,1,1,1,0,,,,,,184,,
S2300447,高雄塑酯化學工業股份有限公司,85803825,高雄市,大社區,高雄市大社區興工路一號,大社工業區,1810,化學原材料製造業,182340.12,2513888.47,120.3413238,22.72415233,1,1,1,1,0,,,,,,181,64000,99-663885-00
S2300456,台灣朗盛添加劑股份有限公司,20828555,高雄市,大社區,高雄市大社區三奶里興工路三之一號,大社工業區,1990,未分類其他化學製品製造業,182515.8997,2513237.635,120.343063,22.718282,1,1,1,1,0,,,,,,199,64000,
S2300465,大連化學工業股份有限公司高雄廠,12233428,高雄市,大社區,高雄市大社區三奶里興工路一之三號,大社工業區,1810,化學原材料製造業,182202.9484,2514199.663,120.339975,22.726957,1,1,1,1,0,,,,,,181,64000,99661598
S2300474,磐亞股份有限公司高雄廠,5712099,高雄市,大社區,高雄市大社區三奶里經建路八之一號,大社工業區,1931,清潔用品製造業,181939.5724,2514017.679,120.337419,22.725303,1,1,1,1,1,,,,,,193,,
S2300572,元際股份有限公司,86802541,高雄市,大社區,高雄市大社區三奶里興工路三號,大社工業區,1990,未分類其他化學製品製造業,182507.95,2513360.71,120.3429803,22.71939314,1,1,1,1,0,,,,,,199,,
S2300625,國巨股份有限公司高雄廠,22636630,高雄市,大社區,高雄市大社區保社里中正路二九一號一至五樓,非屬工業區類,2620,被動電子元件製造業,183058.86,2515557.59,120.348249,22.73925391,1,1,1,1,0,,,,,,262,,
S2300787,本原企業股份有限公司壹廠,85908975,高雄市,大社區,高雄市大社區保社里旗楠路一○七號,大社擴大工業區,2543,金屬熱處理業,183180.9501,2516719.468,120.349388,22.749751,1,0,1,0,0,,,,,,254,,
S2300796,協益螺絲工業股份有限公司,85803022,高雄市,大社區,高雄市大社區保社里旗楠路四七號,,2591,螺絲、螺帽及鉚釘製造業,182629.4,2516353.73,120.3440336,22.74642629,1,0,1,0,0,,,2000/7/1,,,259,,
S2300803,聯發螺絲工業股份有限公司,85449563,高雄市,大社區,高雄市大社區三奶里三民路五三九之三號,非屬工業區類,2591,螺絲、螺帽及鉚釘製造業,182332.41,2514604.86,120.3412178,22.73062134,1,0,1,0,0,,,,,,259,,
S2300821,俊鼎機械廠股份有限公司,28621901,高雄市,大社區,高雄市大社區三奶里興工路五號,大社工業區,2919,其他金屬加工用機械設備製造業,182545.5335,2513132.304,120.343356,22.717332,1,1,1,0,0,,,,,,291,64000,
S2300830,靖海加油站股份有限公司靖海加油站,,高雄市,大社區,高雄市大社區中山路六六五之二○號,非屬工業區類,4821,加油及加氣站,184249.9,2514619.83,120.3598841,22.73083237,1,1,0,0,0,,2006/2/27,,,,482,,
S2300849,允大螺絲工業股份有限公司,22094255,高雄市,大社區,高雄市大社區旗楠路萬金巷九號,非屬工業區類,2591,螺絲、螺帽及鉚釘製造業,183017.5952,2516404.587,120.347811,22.746901,1,0,1,0,0,,,2003/1/30,,,259,,
S2300858,國巨股份有限公司高雄二廠,22636630,高雄市,大社區,高雄市大社區保社里中正路三五○號,非屬工業區類,2620,被動電子元件製造業,183139.8153,2515608.74,120.349035,22.739719,1,1,1,1,0,,,,2021/2/20,,262,,
S2300876,今麗股份有限公司（違章）,85911036,高雄市,大社區,高雄市大社區旗楠路七四號,非屬工業區類,1119,其他紡紗業,182735.07,2516345.17,120.3450628,22.74635321,1,0,0,0,0,,,,,,111,,
S2300885,良鑫興業股份有限公司,22276044,高雄市,大社區,高雄市大社區民權路一一六巷三之一號,非屬工業區類,2201,塑膠皮、板及管材製造業,185519.1708,2515828.759,120.3721907,22.74179857,1,0,0,0,0,,,,,,220,,
S2300894,大翔油漆有限公司,22814199,高雄市,大社區,高雄市大社區保社里民族路一七號,其他工業區　　　,1920,塗料、染料及顏料製造業,183696.64,2516384.35,120.3544232,22.74674513,1,0,1,0,0,,,,,,192,,
S2300947,國巨股份有限公司高雄三廠,22636630,高雄市,大社區,高雄市大社區保社里旗楠路一○一之二號,大社擴大工業區,2620,被動電子元件製造業,182918.78,2516590.49,120.3468409,22.74857588,1,1,1,1,0,,,,2021/2/20,,262,,
S2300965,順昶塑膠股份有限公司仁武廠,22102635,高雄市,大社區,高雄市大社區三奶里永宏巷三五號,大社工業區,2209,其他塑膠製品製造業,182309.7549,2513060.596,120.341064,22.716675,1,1,1,1,0,,2007/5/31,2003/5/26,2021/3/25,,220,64000,
S2300974,榮達企業股份有限公司,79624304,高雄市,大社區,高雄市大社區旗楠路三五號,非屬工業區類,2209,其他塑膠製品製造業,182499.23,2516288.57,120.3427691,22.74583266,1,1,0,0,0,,2007/6/5,,,,220,,
S2301024,承郁五金企業有限公司,22987558,高雄市,大社區,高雄市大社區旗楠路九九之一二號,非屬工業區類,2591,螺絲、螺帽及鉚釘製造業,182806.47,2516668.978,120.3457441,22.74928019,1,0,1,0,0,,,2000/7/1,,,259,,
S2301042,鴻成塑膠企業社(違章工廠),7868836,高雄市,大社區,高雄市大社區光華路四五巷六之三號,非屬工業區類,2203,塑膠外殼及配件製造業,183100.77,2516541.31,120.348615,22.748139,1,0,0,0,0,,,,,,220,,
S2301051,上吉利食品有限公司,86457105,高雄市,大社區,高雄市大社區旗楠路一○三巷二號,非屬工業區類,899,未分類其他食品製造業,183082.01,2516848.7,120.3484191,22.75091412,1,0,0,0,0,,,,,,89,,
S2301060,伸展橡膠有限公司,,高雄市,大社區,高雄市大社區民族路一六號,,2102,工業用橡膠製品製造業,183626.15,2516323.11,120.3537395,22.74618933,1,0,0,1,0,,,,,,210,,
S2301088,吉霖塑膠股份有限公司,22058624,高雄市,大社區,高雄市大社區民權路一一六巷三號,非屬工業區類,2203,塑膠外殼及配件製造業,183062.8966,2515191.491,120.348304,22.735948,1,0,1,0,0,,,2003/5/16,,,220,,
S2301104,台灣糖業股份有限公司--大社加油站,3794905,高雄市,大社區,高雄市大社區保社里中正路六○○號,非屬工業區類,4821,加油及加氣站,183506.8729,2516844.723,120.352556,22.750895,1,1,0,0,0,,2011/10/13,,,,482,,
S2301113,台糖橫山加油站,73950153,高雄市,大社區,高雄市大社區保社里和平路一段二號,非屬工業區類,4821,加油及加氣站,184559.39,2516846.29,120.3628038,22.75095039,1,0,0,0,0,,,,,,482,,
S2301122,台灣中油股份有限公司煉製事業部大林煉油廠(觀音儲運課),3707901,高雄市,大社區,高雄市大社區嘉誠里食坑巷三三號,非屬工業區類,1700,石油及煤製品製造業,188803.5254,2518562.486,120.40406,22.766608,1,1,1,0,0,,2024/9/13,,,,170,64000,
S2305737,東郡生物醫學有限公司,27494076,高雄市,大社區,高雄市大社區保社里旗楠路一○○號,其他工業區　　　,1931,清潔用品製造業,183409.27,2516775.54,120.3516086,22.75026642,1,0,0,0,0,,,,,,193,,
S2305764,白紗科技印刷股份有限公司高雄廠,70730281,高雄市,大社區,高雄市大社區保社里旗楠路一○○號,大社擴大工業區,1601,印刷業,183409.27,2516775.54,120.3516086,22.75026642,1,0,1,0,0,,,,,,160,,
S2305924,優麗捷生化醫學股份有限公司高雄廠,28307311,高雄市,大社區,高雄市大社區保社里中正路三九一之一號一樓,非屬工業區類,,,183329.59,2516497.52,120.3508447,22.74775263,1,0,0,0,0,,,,,,457,,
S2305960,禾豊生醫科技股份有限公司高雄廠,28663090,高雄市,大社區,高雄市大社區旗楠路九六號,非屬工業區類,,,183190.02,2516653.1,120.3494791,22.74915206,1,0,0,0,0,,,,,,194,,
S23A0124,李長榮化學工業股份有限公司大社廠,39054405,高雄市,大社區,高雄市大社區三奶里經建路二號,大社工業區,1841,塑膠原料製造業,182273.2514,2514162.364,120.340661,22.726623,1,1,1,1,0,,,,2026/2/10,,184,64000,99661849
S23A0144,竑榮實業股份有限公司高雄廠,22978930,高雄市,大社區,高雄市大社區保社里旗楠路八○巷二一○、二一二號,非屬工業區類,2332,預拌混凝土製造業,182380.8109,2515690.715,120.341642,22.740429,1,1,1,0,0,,,,,,233,,
S23A0293,南美工業有限公司,80439094,高雄市,大社區,高雄市大社區保社里旗楠路九九之一號,其他工業區　　　,1841,塑膠原料製造業,182832.137,2516606.573,120.3459967,22.74871767,1,0,0,0,0,,,,,,184,,
S23A0302,固特優企業有限公司,79975292,高雄市,大社區,高雄市大社區保社里旗楠路九九之二號,其他工業區　　　,1990,未分類其他化學製品製造業,182810.407,2516594.118,120.3457856,22.74860433,1,0,0,1,0,,,,,,199,,
S23A0352,三民鑄造股份有限公司大社廠,22523039,高雄市,大社區,高雄市大社區保社里旗楠路一○三巷一五號,其他工業區　　　,2412,鋼鐵鑄造業,182993.146,2516794.131,120.3475563,22.75041781,1,0,1,0,0,,,,,,241,,
S2400013,台亞石油股份有限公司台亞鳥松加油站,16839714,高雄市,鳥松區,高雄市鳥松區中正路四四之七七號,非屬工業區類,4821,加油及加氣站,184784.308,2506075.691,120.365442,22.653695,1,0,0,0,1,,,,,2017/11/2,482,,
S2400040,宏星洗衣店,0,高雄市,鳥松區,高雄市鳥松區高碼二路四號,,9610,洗衣業,187237.54,2506530.74,120.3892931,22.65789713,1,0,0,0,0,,,,,,961,,
S2400068,三信花板公司,85908412,高雄市,鳥松區,高雄市鳥松區大同路二之八八號,非屬工業區類,1402,合板及組合木材製造業,185651.16,2506230.75,120.3738699,22.65512847,1,0,0,0,0,,,,,,140,,
S2400095,四方木業公司,85628756,高雄市,鳥松區,高雄市鳥松區仁美里美山路四一號,,3211,木製家具製造業,186525.57,2504818.59,120.3824347,22.64240882,1,0,0,0,0,,,,,,321,,
S2400139,南山企業公司,75346407,高雄市,鳥松區,高雄市鳥松區仁美里美山路一○一號,非屬工業區類,3211,木製家具製造業,187174.68,2505269.53,120.3887319,22.64650529,1,0,0,0,0,,,,,,321,,
S2400148,南海食品股份有限公司,85653086,高雄市,鳥松區,高雄市鳥松區?埔里大同路四巷一弄六號,非屬工業區類,897,膳食及菜餚製造業,186760.7722,2506458.613,120.384657,22.657228,1,1,1,0,0,,,,,,89,,
S2400193,神州紙器公司,81457464,高雄市,鳥松區,高雄市鳥松區美山路一九巷八號,,1599,未分類其他紙製品製造業,186088.05,2504912.56,120.3781743,22.64324098,1,1,0,0,0,,1997/8/3,,,,159,,
S2400317,富欣製革廠股份有限公司,22087310,高雄市,鳥松區,高雄市鳥松區仁美里美山路八七號,非屬工業區類,1309,其他皮革及毛皮製品製造業,187001.72,2505175.18,120.3870529,22.64564683,1,1,1,0,0,,,,,,130,,
S2400335,集福製革廠有限公司,85855392,高雄市,鳥松區,高雄市鳥松區仁美里美山路八一號,其他工業區　　　,1301,皮革及毛皮整製業,186930.1166,2505130.982,120.386358,22.645245,1,1,1,0,0,,2020/2/17,2020/2/21,,,130,,
S2400353,臺灣汎生製藥廠股份有限公司,85615014,高雄市,鳥松區,高雄市鳥松區?埔里大同路五之一號及神農路三三○號,其他工業區　　　,2002,西藥製造業,186209.2831,2506631.768,120.379284,22.658771,1,1,1,1,0,,,,,,200,64000,
S2400371,高美鋁業股份有限公司,,高雄市,鳥松區,高雄市鳥松區仁美里民生路一四之一號,,2423,鋁材軋延、擠型及伸線業,187605.22,2506498.65,120.3928719,22.65762093,1,1,1,0,0,,1997/6/20,2019/6/13,,,242,,
S2400451,立基工業股份有限公司,83744344,高雄市,鳥松區,高雄市鳥松區仁美里美庄路八號,非屬工業區類,2549,其他金屬加工處理業,187416.66,2505097.35,120.391093,22.64495936,1,1,1,0,0,,1997/5/2,2003/10/13,,,254,,
S2400460,皇佳化學製藥股份有限公司,85847859,高雄市,鳥松區,高雄市鳥松區?埔里埔安街一號,其他工業區　　　,2002,西藥製造業,185994.3665,2507388.653,120.377162,22.665598,1,1,1,1,0,,,,,,200,,
S2400479,正光皮革工業股份有限公司,,高雄市,鳥松區,高雄市鳥松區仁美里美山路一○○號,,1301,皮革及毛皮整製業,187130.8,2505210.98,120.3883073,22.64597492,1,1,1,0,0,,1998/4/7,2004/10/21,,,130,,
S2400513,長庚醫療財團法人高雄長庚紀念醫院,7861340,高雄市,鳥松區,高雄市鳥松區大埤路一二三號,非屬工業區類,8610,醫院,183814.98,2505653.7,120.3560285,22.64984659,1,1,1,1,0,,2016/7/4,,,,861,64000,
S2400746,高雄圓山大飯店,85235083,高雄市,鳥松區,高雄市鳥松區大華里圓山路二號,非屬工業區類,5510,短期住宿業,182843.52,2506223.66,120.3465525,22.65495539,1,1,1,0,0,,2022/10/12,2009/12/8,,,551,,
S2400773,仁利工業有限公司,86399540,高雄市,鳥松區,高雄市鳥松區仁美里美山路七○巷八之一五號,其他工業區　　　,1301,皮革及毛皮整製業,186806.41,2504856.32,120.3851655,22.64276005,1,1,1,0,0,,,,,,130,,
S2400808,興南製革廠股份有限公司,85631197,高雄市,鳥松區,高雄市鳥松區美山路八三號,,1301,皮革及毛皮整製業,186976.56,2505160.29,120.3868087,22.64551143,1,1,1,0,0,,1993/7/30,2010/2/3,,,130,,
S2400997,大新皮革工業有限公司,84659680,高雄市,鳥松區,高雄市鳥松區仁美里美庄路一八號,非屬工業區類,1309,其他皮革及毛皮製品製造業,187423.75,2505241.34,120.3911562,22.64625994,1,1,1,0,0,,2020/1/22,2020/1/2,,,130,,
S2401225,水美加油站有限公司水美加油站,89713847,高雄市,鳥松區,高雄市鳥松區仁美里北平路四九號,非屬工業區類,4821,加油及加氣站,188266.6268,2506609.811,120.399303,22.658649,1,1,0,0,0,,2008/2/25,,,,482,,
S2401341,全國加油站股份有限公司鳥松加油站,22958907,高雄市,鳥松區,高雄市鳥松區仁美里美山路一二一號,非屬工業區類,4821,加油及加氣站,187469.73,2505685.35,120.3915859,22.65027133,1,1,0,0,0,,2018/4/23,,,,482,64000,
